source_url	parsed_url
https://www.mediamatters.org/	https://www.mediamatters.org/newsmax/after-years-decrying-abortion-right-wing-media-now-look-other-way-bombshell-reporting
https://www.mediamatters.org/	https://www.mediamatters.org/twitter/elon-musk-reinstates-twitter-accounts-proud-islamophobe-laura-loomer-and-dirty-trickster
https://www.mediamatters.org/	https://www.facebook.com/Mediamatters/
https://www.mediamatters.org/	https://www.mediamatters.org/voter-fraud-and-suppression/print-and-online-media-failed-include-context-about-voter-suppression
https://www.mediamatters.org/	https://www.mediamatters.org/sean-hannity/herschel-walkers-runoff-defeat-its-time-point-and-laugh-sean-hannity
https://www.mediamatters.org/	https://www.mediamatters.org/guns-public-safety
https://www.mediamatters.org/	https://www.mediamatters.org/matt-walsh/daily-wire-host-claims-notorious-arms-dealer-viktor-bout-loves-america-more-brittney
https://www.mediamatters.org/	https://www.mediamatters.org/#study
https://www.mediamatters.org/	https://www.mediamatters.org/#search
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/these-are-laura-ingrahams-leading-advertisers
https://www.mediamatters.org/	https://www.mediamatters.org/climate-deniers/fox-news-platforms-climate-denial-and-great-reset-conspiracy-theory-during-cop27
https://www.mediamatters.org/	https://www.mediamatters.org/john-solomon/john-solomon-representative-trump-national-archives-many-his-claims-about-case-are
https://www.mediamatters.org/	https://www.mediamatters.org/studies
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/pete-hegseth-says-something-doesnt-add-about-paul-pelosi-being-attacked
https://www.mediamatters.org/	https://www.mediamatters.org/contact-us
https://www.mediamatters.org/	https://www.mediamatters.org/diversity-discrimination/100-plus-examples-republican-politicians-embracing-antisemitic-media-2021
https://www.mediamatters.org/	https://www.mediamatters.org/climate-deniers/great-reset-conspiracy-theory-hotbed-climate-denial
https://www.mediamatters.org/	https://www.mediamatters.org/terms-conditions
https://www.mediamatters.org/	https://www.mediamatters.org/sites/default/files/css/css_nhQAEW6cFpgRjbDY0Lp3RDRQOcW0OEq2d-Zy3G0EUCA.css
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-news-neglected-cover-trump-organizations-multiple-convictions-tax-fraud-0
https://www.mediamatters.org/	https://www.mediamatters.org/fox-news/fox-correspondent-pushes-great-replacement-theory
https://www.mediamatters.org/	https://www.mediamatters.org/infowars/far-right-media-trumpet-conspiracy-theory-buffalo-and-uvalde-mass-shootings-were-false
https://www.mediamatters.org/	https://www.mediamatters.org/#facebook
https://www.mediamatters.org/	https://www.mediamatters.org/candace-owens/daily-wires-candace-owens-i-actually-think-society-would-be-safer-we-discriminated
https://www.mediamatters.org/	https://www.mediamatters.org/elon-musk/less-month-elon-musk-has-driven-away-half-twitters-top-100-advertisers
https://regex101.com/	https://regex101.com/static/assets/icon-180.png
https://regex101.com/	https://regex101.com/static/assets/icon-144.png
https://regex101.com/	https://regex101.com/static/assets/changelog.md
https://regex101.com/	https://regex101.com/static/assets/icon-192.png
https://regex101.com/	https://regex101.com/static/653.6e679a10c3aae1d7e364.css
https://regex101.com/	https://regex101.com/static/assets/icon-76.png
https://regex101.com/	https://regex101.com/static/assets/flavors.md
https://regex101.com/	https://fonts.googleapis.com
https://regex101.com/	https://regex101.com/static/assets/icon-57.png
https://regex101.com/	https://regex101.com/codegen?language=php
https://regex101.com/	https://regex101.com/static/assets/icon-120.png
https://regex101.com/	https://web.libera.chat/?nick=re101-ferret-?&amp;chan=#regex
https://regex101.com/	https://fonts.gstatic.com
https://regex101.com/	https://regex101.com/settings
https://regex101.com/	https://regex101.com/account/mine
https://regex101.com/	https://www.doppler.com/?utm_campaign=github_repo&amp;utm_medium=referral&amp;utm_content=regex101&amp;utm_source=github
https://regex101.com/	https://regex101.com/
https://regex101.com/	https://regex101.com/static/assets/icon-32.png
https://regex101.com/	https://github.com/firasdib/Regex101/wiki
https://regex101.com/	mailto:contact@regex101.com
https://regex101.com/	https://regex101.com/static/assets/icon-72.png
https://regex101.com/	https://fonts.googleapis.com/css2?family=Open+Sans:ital,wght@0,300;0,400;0,600;0,700;1,400&family=Source+Code+Pro:wght@400;500;700&display=swap
https://regex101.com/	https://github.com/firasdib/Regex101/issues
https://regex101.com/	https://twitter.com/regex101
https://regex101.com/	https://regex101.com/debugger
https://regex101.com/	https://regex101.com/static/bundle.5050a89411bde707373d.css
https://regex101.com/	https://regex101.com
https://regex101.com/	https://regex101.com/static/assets/favicon.ico
https://regex101.com/	https://regex101.com/quiz
https://regex101.com/	https://regex101.com/static/assets/manifest.webmanifest
https://regex101.com/	https://regex101.com/static/quickref.076490f90739ed2b167a.chunk.js
https://regex101.com/	https://turnonjs.com
https://regex101.com/	https://regex101.com/static/assets/icon-16.png
https://regex101.com/	https://regex101.com/static/assets/icon-96.png
https://regex101.com/	https://regex101.com/static/assets/icon-152.png
https://regex101.com/	https://www.paypal.com/cgi-bin/webscr?cmd=_donations&amp;business=firas%2edib%40gmail%2ecom&amp;lc=US&amp;item_name=Regex101&amp;no_note=0&amp;currency_code=USD&amp;bn=PP%2dDonationsBF%3abtn_donate_SM%2egif%3aNonHostedGuest
https://regex101.com/	https://regex101.com/static/assets/icon-114.png
https://regex101.com/	https://github.com/sponsors/firasdib
https://regex101.com/	https://regex101.com/static/assets/icon-60.png
https://regex101.com/	http://whatismarkdown.com/
https://regex101.com/	http://browsehappy.com/
https://regex101.com/	https://regex101.com/library
